Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1084,289,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1044,367,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,967,660,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1270,455,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1341,1159,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1256,921,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1305,1138,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1164,1332,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1288,1777,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1240,1756,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1342,1596,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,928,1756,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,984,2174,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1424,192,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1476,211,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1575,233,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1732,201,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1377,412,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1412,256,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1406,732,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1727,629,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1649,821,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1754,1235,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1577,1150,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1719,1540,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1716,1362,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1515,1621,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1573,2058,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1569,2114,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1570,2232,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2083,358,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2103,448,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2094,354,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2042,239,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2132,56,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2127,143,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1917,879,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1817,885,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2234,676,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1850,727,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2110,845,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2048,535,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2061,1189,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1868,919,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2043,989,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1860,1738,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1874,1709,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2115,1624,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1979,2025,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2043,1821,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2116,1991,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_HT_20181010_Q10_Random.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1981,1827,SC,Imported,2020-07-09 18:30:48+00:00,,,,,,,,,,
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,114,SC,robot,2020-07-18 15:56:26+00:00,SC,63,MAEN,36,Unc,0,CRB,0,WPOT,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,343,SC,robot,2020-07-18 15:56:26+00:00,SC,61,MAEN,39,CRB,0,Unc,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,573,SC,robot,2020-07-18 15:56:26+00:00,SC,96,MAEN,4,Unc,0,CRB,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,802,SC,robot,2020-07-18 15:56:26+00:00,SC,60,WPOT,29,MAEN,11,CRB,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,1032,SC,robot,2020-07-18 15:56:26+00:00,SC,87,MAEN,10,WPOT,1,MOG,1,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,1261,SC,robot,2020-07-18 15:56:26+00:00,SC,80,MAEN,19,MOG,0,WPOT,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,1491,SC,robot,2020-07-18 15:56:26+00:00,SC,82,MAEN,14,WPOT,3,Unc,1,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,1720,SC,robot,2020-07-18 15:56:26+00:00,SC,87,MAEN,12,WPOT,1,MOG,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,1950,SC,robot,2020-07-18 15:56:26+00:00,SC,53,MAEN,46,WPOT,0,CRB,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,111,2179,SC,robot,2020-07-18 15:56:26+00:00,SC,91,MAEN,7,WPOT,1,CRB,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,114,SC,robot,2020-07-18 15:56:26+00:00,SC,80,MAEN,13,WPOT,6,CRB,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,343,SC,robot,2020-07-18 15:56:26+00:00,SC,81,MAEN,16,WPOT,2,Unc,0,CRB,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,573,SC,robot,2020-07-18 15:56:26+00:00,SC,50,WPOT,33,MAEN,16,CRB,0,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,802,WPOT,robot,2020-07-18 15:56:26+00:00,WPOT,59,SC,36,MAEN,4,CRB,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,1032,SC,robot,2020-07-18 15:56:26+00:00,SC,65,MAEN,31,WPOT,2,CRB,1,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,1261,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,55,SC,33,WPOT,9,CRB,2,Unc,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,1491,SC,robot,2020-07-18 15:56:26+00:00,SC,79,MAEN,15,WPOT,3,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,1720,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,59,SC,19,WPOT,18,CRB,2,Unc,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,1950,SC,robot,2020-07-18 15:56:26+00:00,SC,78,MAEN,20,Unc,1,CRB,1,WPOT,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,335,2179,SC,robot,2020-07-18 15:56:26+00:00,SC,75,MAEN,22,CRB,1,Unc,1,WPOT,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,114,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,83,SC,15,Unc,1,CRB,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,343,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,39,SC,35,WPOT,25,Unc,0,CRB,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,573,SC,robot,2020-07-18 15:56:26+00:00,SC,59,WPOT,23,MAEN,17,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,802,SC,robot,2020-07-18 15:56:26+00:00,SC,99,MAEN,1,CRB,0,Unc,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,1032,SC,robot,2020-07-18 15:56:26+00:00,SC,67,MAEN,32,MOG,0,Unc,0,CRB,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,1261,SC,robot,2020-07-18 15:56:26+00:00,SC,80,MAEN,19,WPOT,0,Unc,0,MOG,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,1491,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,88,SC,7,WPOT,3,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,1720,SC,robot,2020-07-18 15:56:26+00:00,SC,61,MAEN,37,WPOT,1,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,1950,SC,robot,2020-07-18 15:56:26+00:00,SC,81,MAEN,15,WPOT,2,CRB,1,Unc,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,559,2179,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,74,SC,18,WPOT,4,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,114,SC,robot,2020-07-18 15:56:26+00:00,SC,82,WPOT,9,MAEN,8,Unc,0,CRB,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,343,SC,robot,2020-07-18 15:56:26+00:00,SC,72,WPOT,23,MAEN,3,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,573,WPOT,robot,2020-07-18 15:56:26+00:00,WPOT,52,SC,30,MAEN,16,CRB,2,Unc,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,802,SC,robot,2020-07-18 15:56:26+00:00,SC,50,WPOT,31,MAEN,17,Unc,1,CRB,1
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,1032,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,35,WPOT,32,SC,32,CRB,1,Unc,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,1261,WPOT,robot,2020-07-18 15:56:26+00:00,WPOT,72,SC,22,MAEN,5,Unc,0,CRB,0
CO_GI_LV_LT_20181011_Q01.jpg,2018-10-10,Rocky shore,COLOMBIA,GORGONA ISLAND,LA VENTANA,LOWTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,783,1491,MAEN,robot,2020-07-18 15:56:26+00:00,MAEN,49,SC,35,WPOT,14,MOG,1,CRB,1
