"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CNTR","CRB","MOB","SP","WPOT","SU","SC","MAA","MAEN","MAENRC","MAFG","MAFR","MAG","MALCB","MASB","MASG"
"129","DSCN8540.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,2,0,0,0,8,24,0,0,0,23,0,1,0,41
"130","DSCN8541.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,7,21,0,0,1,3,0,0,0,67
"131","DSCN8556.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,96,0,0,0,2,0,0,0,0,0,0,0,0,0
"132","DSCN8558.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0
"133","DSCN8559.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,96,0,0,0,2,0,1,0,0,0,0,0,0,0
"134","DSCN8560.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,78,0,0,0,17,0,3,0,0,0,0,0,0,0
"135","DSCN8561.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,6,75,0,0,0,12,3,3,0,1,0,0,0,0,0
"136","DSCN8562.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,91,0,0,0,7,0,2,0,0,0,0,0,0,0
"137","DSCN8563.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,92,0,0,0,5,0,2,0,0,0,0,0,0,0
"138","DSCN8564.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,7,76,0,0,0,9,0,8,0,0,0,0,0,0,0
"139","DSCN8565.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,8,77,0,0,0,11,0,4,0,0,0,0,0,0,0
"140","DSCN8566.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","MIDTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,87,0,0,0,9,0,1,0,0,0,0,0,0,0
"141","DSCN8582.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,72,0,0,0,23,0,0,0,0,5
"142","DSCN8584.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,60,0,0,0,35,0,0,0,0,4
"143","DSCN8587.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,99,0,0,0,1,0,0,0,0,0
"144","DSCN8588.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
"145","DSCN8589.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,96,0,0,0,4,0,0,0,0,0
"146","DSCN8590.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,0,0,0,0,94,0,0,0,4,0,0,1,0,0
"147","DSCN8591.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,98,0,0,0,2,0,0,0,0,0
"148","DSCN8594.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,96,0,0,0,4,0,0,0,0,0
"149","DSCN8595.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,0,0,0,0,95,0,0,0,3,0,0,0,0,0
"150","DSCN8596.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","HIGHTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,83,0,0,0,16,0,0,0,0,1
"151","DSCN8692.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,46,24,0,0,0,0,0,0,0,30
"152","DSCN8693.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,63,15,0,0,0,0,0,0,0,22
"153","DSCN8694.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,2,0,0,0,72,13,0,0,0,3,0,0,0,10
"154","DSCN8695.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,59,18,0,0,0,4,0,0,0,18
"155","DSCN8696.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,43,20,0,0,0,2,0,0,0,35
"156","DSCN8697.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,67,2,0,0,6,0,0,0,0,25
"157","DSCN8698.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,0,0,0,0,29,8,0,0,0,2,0,0,0,60
"158","DSCN8699.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,50,4,0,0,1,1,0,0,0,43
"159","DSCN8700.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,67,4,1,0,7,0,0,0,0,21
"160","DSCN8701.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","LOWTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,37,35,0,0,0,0,0,1,0,27
"161","DSCN8711.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,87,0,0,0,10,1,2,0,0,0,0,0,0,0
"162","DSCN8712.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,86,0,0,0,7,0,4,0,0,0,0,0,0,1
"163","DSCN8713.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,82,0,0,0,8,0,7,0,0,0,0,0,0,0
"164","DSCN8715.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,90,0,0,0,4,0,3,0,0,0,0,0,0,0
"165","DSCN8716.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,4,80,0,0,0,7,0,9,0,0,0,0,0,0,0
"166","DSCN8717.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,15,47,0,0,0,22,1,13,0,0,2,0,0,0,0
"167","DSCN8718.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,69,0,0,0,14,0,11,0,0,3,0,0,0,0
"168","DSCN8719.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,8,62,0,0,0,17,0,13,0,0,0,0,0,0,0
"169","DSCN8720.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,92,0,0,0,4,0,0,0,0,0,0,1,0,0
"170","DSCN8721.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","MIDTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,8,74,0,0,0,6,0,11,0,0,0,0,0,0,1
"171","DSCN8743.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,93,0,0,0,4,0,0,0,0,3
"172","DSCN8744.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,94,0,0,0,6,0,0,0,0,0
"173","DSCN8745.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,92,0,0,0,6,0,0,0,0,2
"174","DSCN8746.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,94,0,0,0,6,0,0,0,0,0
"175","DSCN8747.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,76,0,0,0,22,0,0,0,0,1
"176","DSCN8748.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,72,1,0,0,27,0,0,0,0,0
"177","DSCN8749.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,24,0,0,0,76,0,0,0,0,0
"178","DSCN8750.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,41,0,0,0,58,0,0,0,0,1
"179","DSCN8751.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,29,0,0,0,71,0,0,0,0,0
"180","DSCN8752.jpg","2018-11-05","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA CUEVAS","HIGHTIDE",60,-42.77986,-65.00171,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,52,0,0,0,48,0,0,0,0,0
"181","AR_PM_PC_HT_20181105_Q01_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8728","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,86,0,0,0,13,0,0,0,0,0
"182","AR_PM_PC_HT_20181105_Q02_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8729","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,2,2,0,0,0,23,0,0,0,73,0,0,0,0,0
"183","AR_PM_PC_HT_20181105_Q03_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8730","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,32,0,0,0,68,0,0,0,0,0
"184","AR_PM_PC_HT_20181105_Q04_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8731","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,18,0,0,0,82,0,0,0,0,0
"185","AR_PM_PC_HT_20181105_Q05_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8732","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,14,0,0,0,86,0,0,0,0,0
"186","AR_PM_PC_HT_20181105_Q06_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8733","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,10,0,0,0,28,0,0,0,62,0,0,0,0,0
"187","AR_PM_PC_HT_20181105_Q07_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8735","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,15,0,0,0,55,0,0,0,30,0,0,0,0,0
"188","AR_PM_PC_HT_20181105_Q08_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8736","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,81,0,0,0,17,0,0,0,0,2
"189","AR_PM_PC_HT_20181105_Q09_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8737","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,82,0,0,0,18,0,0,0,0,0
"190","AR_PM_PC_HT_20181105_Q10_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","HIGHTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8738","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,78,0,0,0,22,0,0,0,0,0
"191","AR_PM_PC_MT_20181105_Q01_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8672","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,3,90,0,0,0,2,0,3,0,2,0,0,0,0,0
"192","AR_PM_PC_MT_20181105_Q02_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8673","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,6,88,0,0,0,1,0,3,0,2,0,0,0,0,0
"193","AR_PM_PC_MT_20181105_Q03_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8674","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,5,82,0,0,0,5,0,4,0,2,0,0,0,0,2
"194","AR_PM_PC_MT_20181105_Q04_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8675","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,7,83,0,0,0,3,0,5,0,1,0,0,0,0,1
"195","AR_PM_PC_MT_20181105_Q05_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8676","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,2,84,0,0,0,5,0,3,0,2,2,0,0,0,2
"196","AR_PM_PC_MT_20181105_Q06_visual","05/11/2018","Rocky shore","ARGENTINA","Puerto Madryn","PUNTA CUEVAS","MIDTIDE",NA,NA,NA,NA,"NIKON COOLPIX AW130","Bigatti","INTERTIDAL",2018,"50 x 50",NA,"DSCN8677","Visual quadrat","X: 0 - 100% / Y: 0 - 100%",0,4,87,0,0,0,2,1,3,0,1,1,0,0,0,1
