"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Depth"
"188","EC_SX_CD_HT_20190327_Q08_Random.jpg",2019-03-27,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"189","EC_SX_CD_HT_20190327_Q09_Random.jpg",2019-03-27,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"190","EC_SX_CD_HT_20190327_Q10_Random.jpg",2019-03-27,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"191","EC_SX_CD_LT_20190327_Q01_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"192","EC_SX_CD_LT_20190327_Q02_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"193","EC_SX_CD_LT_20190327_Q03_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"194","EC_SX_CD_LT_20190327_Q04_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"195","EC_SX_CD_LT_20190327_Q05_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"196","EC_SX_CD_LT_20190327_Q06_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"197","EC_SX_CD_LT_20190327_Q07_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"198","EC_SX_CD_LT_20190327_Q08_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"199","EC_SX_CD_LT_20190327_Q09_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"200","EC_SX_CD_LT_20190327_Q10_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"201","EC_SX_CD_MT_20190327_Q01_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"202","EC_SX_CD_MT_20190327_Q02_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"203","EC_SX_CD_MT_20190327_Q03_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"204","EC_SX_CD_MT_20190327_Q04_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"205","EC_SX_CD_MT_20190327_Q05_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"206","EC_SX_CD_MT_20190327_Q06_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"207","EC_SX_CD_MT_20190327_Q07_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"208","EC_SX_CD_MT_20190327_Q08_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"209","EC_SX_CD_MT_20190327_Q09_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"210","EC_SX_CD_MT_20190327_Q10_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","CHARLES DARWIN FOUNDATION","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"211","EC_SX_RA_HT_20190328_Q01_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"212","EC_SX_RA_HT_20190328_Q02_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"213","EC_SX_RA_HT_20190328_Q03_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"214","EC_SX_RA_HT_20190328_Q04_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"215","EC_SX_RA_HT_20190328_Q05_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"216","EC_SX_RA_HT_20190328_Q06_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"217","EC_SX_RA_HT_20190328_Q07_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"218","EC_SX_RA_HT_20190328_Q08_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"219","EC_SX_RA_HT_20190328_Q09_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"220","EC_SX_RA_HT_20190328_Q10_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"221","EC_SX_RA_LT_20190328_Q01_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"222","EC_SX_RA_LT_20190328_Q02_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"223","EC_SX_RA_LT_20190328_Q03_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"224","EC_SX_RA_LT_20190328_Q04_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"225","EC_SX_RA_LT_20190328_Q05_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"226","EC_SX_RA_LT_20190328_Q06_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"227","EC_SX_RA_LT_20190328_Q07_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"228","EC_SX_RA_LT_20190328_Q08_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"229","EC_SX_RA_LT_20190328_Q09_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"230","EC_SX_RA_LT_20190328_Q10_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"231","EC_SX_RA_MT_20190328_Q01_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"232","EC_SX_RA_MT_20190328_Q02_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"233","EC_SX_RA_MT_20190328_Q03_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"234","EC_SX_RA_MT_20190328_Q04_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"235","EC_SX_RA_MT_20190328_Q05_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"236","EC_SX_RA_MT_20190328_Q06_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"237","EC_SX_RA_MT_20190328_Q07_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"238","EC_SX_RA_MT_20190328_Q08_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"239","EC_SX_RA_MT_20190328_Q09_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"240","EC_SX_RA_MT_20190328_Q10_Random.jpg",2019-03-28,"ROCKY SHORE","ECUADOR","SANTA CRUZ","RATONERA","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"241","EC_SX_TO_HT_20190329_Q01_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"242","EC_SX_TO_HT_20190329_Q02_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"243","EC_SX_TO_HT_20190329_Q03_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"244","EC_SX_TO_HT_20190329_Q04_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"245","EC_SX_TO_HT_20190329_Q05_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"246","EC_SX_TO_HT_20190329_Q06_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"247","EC_SX_TO_HT_20190329_Q07_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"248","EC_SX_TO_HT_20190329_Q08_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"249","EC_SX_TO_HT_20190329_Q09_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"250","EC_SX_TO_HT_20190329_Q10_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","HIGHTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"251","EC_SX_TO_LT_20190329_Q01_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"252","EC_SX_TO_LT_20190329_Q02_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"253","EC_SX_TO_LT_20190329_Q03_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"254","EC_SX_TO_LT_20190329_Q04_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"255","EC_SX_TO_LT_20190329_Q05_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"256","EC_SX_TO_LT_20190329_Q06_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"257","EC_SX_TO_LT_20190329_Q07_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"258","EC_SX_TO_LT_20190329_Q08_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"259","EC_SX_TO_LT_20190329_Q09_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"260","EC_SX_TO_LT_20190329_Q10_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","LOWTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"261","EC_SX_TO_MT_20190329_Q01_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"262","EC_SX_TO_MT_20190329_Q02_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"263","EC_SX_TO_MT_20190329_Q03_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"264","EC_SX_TO_MT_20190329_Q04_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"265","EC_SX_TO_MT_20190329_Q05_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"266","EC_SX_TO_MT_20190329_Q06_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"267","EC_SX_TO_MT_20190329_Q07_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"268","EC_SX_TO_MT_20190329_Q08_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"269","EC_SX_TO_MT_20190329_Q09_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"270","EC_SX_TO_MT_20190329_Q10_Random.jpg",2019-03-29,"ROCKY SHORE","ECUADOR","SANTA CRUZ","TORTUGA BAY","MIDTIDE",60,NA,NA,"Canon PowerShot S120","Nicolas Moity","INTERTIDAL",NA,"50 X 50",1,"robot",NA
"271","USMAMH201807_138_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"272","USMAMH201807_139_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"273","USMAMH201807_419_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"274","USMAMH201807_445_high_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"275","USMAMH201807_503_high_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"276","USMAMH201807_518_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"277","USMAMH201807_552_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"278","USMAMH201807_592_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"279","USMAMH201807_593_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"280","USMAMH201807_594_low_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"281","USMAMH201807_595_high_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"282","USMAMH201807_596_low_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"283","USMAMH201807_598_high_(2).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"284","USMAMH201807_599_high_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"285","USMAMH201807_600_high_(3).JPG",2018-07-17,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"286","USMAMH201905_139_low_(3).JPG",2019-05-22,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","LOWTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
"287","USMAMH201905_442_high_(2).JPG",2019-05-21,"Rocky shore","USA","MASSACHUSETTS","NORTHSHORE","HIGHTIDE",25,42.507496,-70.84332,"NIKON D5100","Helmuth","INTERTIDAL",9,"25 X 25",NA,"robot",NA
