Name,Annotation status,Annotation area,CNTR,CRB,MOB,SP,WPOT,SU,SC,MAA,MAEN,MAENRC,MAFG,MAFR,MAG,MALCB,MASB,MASG
AR_PM_PC_MT_20181105_Q08.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,97.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
AR_PM_PC_MT_20181105_Q09.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,81.000,0.000,0.000,0.000,16.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PC_MT_20181105_Q10.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,3.000,92.000,0.000,0.000,0.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q01.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,9.000,0.000,0.000,0.000,0.000,68.000,0.000,6.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q02.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,2.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,5.000
AR_PM_PE_HT_20181025_Q03.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,9.000,0.000,0.000,0.000,0.000,82.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q04.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,1.000,0.000,0.000,0.000,0.000,88.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q05.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,91.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q06.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,74.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q07.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,4.000,0.000,0.000,0.000,0.000,86.000,1.000,6.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q08.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,99.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q09.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_HT_20181025_Q10.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_LT_20181025_Q01.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,2.000,50.000,0.000,0.000,21.000,13.000,0.000,0.000,0.000,14.000
AR_PM_PE_LT_20181025_Q02.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,13.000,10.000,0.000,0.000,0.000,41.000
AR_PM_PE_LT_20181025_Q03.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,1.000,0.000,0.000,0.000,0.000,11.000,1.000,0.000,3.000,51.000,0.000,8.000,0.000,25.000
AR_PM_PE_LT_20181025_Q04.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,4.000,7.000,0.000,0.000,1.000,47.000,0.000,16.000,0.000,25.000
AR_PM_PE_LT_20181025_Q05.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,2.000,0.000,0.000,0.000,1.000,9.000,0.000,0.000,1.000,44.000,0.000,1.000,0.000,42.000
AR_PM_PE_LT_20181025_Q06.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,4.000,20.000,0.000,0.000,8.000,32.000,0.000,0.000,0.000,36.000
AR_PM_PE_LT_20181025_Q07.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,2.000,38.000,0.000,0.000,11.000,18.000,0.000,0.000,0.000,31.000
AR_PM_PE_LT_20181025_Q08.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,1.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,5.000,34.000,0.000,0.000,0.000,50.000
AR_PM_PE_LT_20181025_Q09.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,1.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,15.000,22.000,0.000,0.000,0.000,44.000
AR_PM_PE_LT_20181025_Q10.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,3.000,36.000,0.000,0.000,16.000,19.000,0.000,0.000,0.000,26.000
AR_PM_PE_MT_20181025_Q01.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,4.000,92.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q02.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,1.000,92.000,0.000,0.000,0.000,4.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q03.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,99.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q04.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,3.000,91.000,0.000,0.000,0.000,2.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q05.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,7.000,77.000,0.000,0.000,0.000,7.000,0.000,5.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q06.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,1.000,84.000,0.000,0.000,0.000,2.000,5.000,5.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000
AR_PM_PE_MT_20181025_Q07.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,95.000,0.000,0.000,0.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q08.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,1.000,88.000,0.000,0.000,0.000,3.000,0.000,7.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q09.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,97.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PE_MT_20181025_Q10.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,93.000,0.000,0.000,0.000,1.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q01.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q02.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,67.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q03.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,91.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q04.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,81.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q05.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,73.000,1.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q06.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q07.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q08.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,82.000,0.000,0.000,0.000,0.000,0.000
AR_PM_PL_HT_20181026_Q09.jpg,Unconfirmed,X: 0 - 100% / Y: 0 - 100%,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,71.000,0.000,0.000,0.000,0.000,0.000
