Name,source,country,site,strata,Label,Cover
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAS,4
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,WPOT,2
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,SC,34
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAA,18
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAF,22
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q01,human,AR,PC,LT,MAS,24
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,WPOT,20
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,SC,37
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAA,2
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAF,13
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q02,human,AR,PC,LT,MAS,28
